Date,USD,Energy,SENT,brent,WTI
2020-09-14,93.05,5497.06,-9980.391935,39.61,25.32
2020-09-15,93.05,5511.79,-9951.964432,40.53,26.21
2020-09-16,93.21,5517.16,-9951.173768,42.22,27.48
2020-09-17,92.97,5583.63,-9933.582902,43.3,41.14
2020-09-18,92.93,5607.595,-9963.593501,43.15,41.19
2020-09-21,93.66,5631.56,-9928.59026,41.44,39.98
2020-09-22,93.99,5597.28,-9977.719256,41.72,39.77
2020-09-23,94.39,5598.47,-9974.64274,41.77,39.41
2020-09-24,94.35,5599.66,-9946.989008,41.94,40.4
2020-09-25,94.64,5595.995,-9857.232419,41.92,40.16
2020-09-28,94.28,5592.33,-9867.530498,42.43,40.7
2020-09-29,93.89,5544.21,-9865.064106,41.03,39.27
2020-09-30,93.89,5528.38,-9783.657392,40.95,40.17
2020-10-01,93.71,5509.88,-9813.03898,40.93,38.66
2020-10-02,93.84,5508.2,-9801.756394,39.27,37.2
2020-10-05,93.51,5506.52,-9685.640164,41.29,39.39
2020-10-06,93.69,5505.7,-9764.625459,42.65,40.01
2020-10-07,93.63,5494.49,-9671.646014,41.99,40.27
2020-10-08,93.61,5520.23,-9517.180771,43.34,41.45
2020-10-09,93.06,5528.525,-9450.032934,42.85,40.8
2020-10-12,93.06,5536.82,-9451.322572,41.72,39.86
2020-10-13,93.53,5537.76,-9428.832796,42.45,40.41
2020-10-14,93.38,5518.04,-9399.698917,43.32,41.48
2020-10-15,93.86,5510.11,-9395.677523,43.16,41.19
2020-10-16,93.68,5496.825,-9344.43874,42.93,41.01
2020-10-19,93.43,5483.54,-9335.181129,42.62,40.95
2020-10-20,93.07,5452.37,-9338.207471,43.16,41.47
2020-10-21,92.61,5428.55,-9397.354628,41.73,39.95
2020-10-22,92.95,5422.19,-9296.428529,42.46,40.67
2020-10-23,92.77,5327.735,-9262.726962,41.77,39.8
2020-10-26,93.05,5233.28,-9177.13992,40.46,38.75
2020-10-27,92.94,5295.29,-9152.900659,41.2,38.99
2020-10-28,93.41,5247.05,-9118.274294,39.12,37.88
2020-10-29,93.95,5163.45,-9137.385162,37.65,36.34
2020-10-30,94.04,5202.965,-9105.604009,37.46,35.92
2020-11-02,94.13,5242.48,-9071.81025,38.97,37.27
2020-11-03,93.55,5269.45,-9096.200761,39.71,38.62
2020-11-04,93.41,5312.4,-9122.150906,41.23,39.23
2020-11-05,92.53,5305.22,-9139.08453,40.93,38.66
2020-11-06,92.23,5377.605,-9115.560183,39.45,37.7
2020-11-09,92.72,5449.99,-9160.114697,42.4,39.93
2020-11-10,92.75,5431.17,-9176.597436,43.61,41.88
2020-11-11,93.04,5455.06,-9175.794159,43.8,41.78
2020-11-12,92.96,5418.26,-9162.135556,43.53,41.0
2020-11-13,92.75,5431.815,-9110.391052,42.78,40.38
2020-11-16,92.64,5445.37,-9098.098657,43.82,41.62
2020-11-17,92.42,5464.68,-9025.015301,43.75,41.52
2020-11-18,92.32,5462.51,-9050.126183,44.34,41.8
2020-11-19,92.29,5448.25,-9039.196758,44.2,41.69
2020-11-20,92.39,5453.37,-8978.490912,44.96,42.48
2020-11-23,92.5,5458.49,-9039.587052,46.06,43.22
2020-11-24,92.23,5490.58,-9050.05578,47.86,44.88
2020-11-25,91.99,5488.07,-9081.533445,48.61,45.86
2020-11-26,91.99,5509.12,-9082.235641,47.8,45.05
2020-11-27,91.79,5516.49,-9110.652764,48.18,45.74
2020-11-30,91.87,5523.86,-9158.742884,47.59,45.29
2020-12-01,91.31,5517.37,-9271.514562,47.42,44.25
2020-12-02,91.12,5513.24,-9264.756987,48.25,45.0
2020-12-03,90.71,5503.58,-9326.419109,48.71,45.79
2020-12-04,90.7,5491.485,-9210.466933,49.25,46.19
2020-12-07,90.79,5479.39,-9160.238053,48.79,45.75
2020-12-08,90.97,5474.25,-9249.508678,48.84,45.66
2020-12-09,91.09,5488.3,-9264.770569,48.86,45.84
2020-12-10,90.82,5469.66,-9260.192214,50.25,47.23
2020-12-11,90.98,5462.22,-9241.527346,49.97,46.7
2020-12-14,90.71,5454.78,-9182.327168,50.29,47.12
2020-12-15,90.47,5463.86,-9217.304362,50.76,47.71
2020-12-16,90.45,5489.21,-9202.053595,51.08,48.02
2020-12-17,89.82,5430.69,-9213.431066,51.5,48.55
2020-12-18,90.02,5389.45,-9168.196075,52.26,49.26
2020-12-21,90.04,5348.21,-9203.18217,50.91,47.83
2020-12-22,90.65,5390.13,-9228.862551,50.08,46.89
2020-12-23,90.41,5376.5,-9219.424269,51.2,48.09
2020-12-24,90.32,5388.35,-9204.228908,51.29,48.28
2020-12-28,90.34,5400.7,-9176.245544,50.86,47.87
2020-12-29,89.99,5404.78,-9158.865998,51.09,47.94
2020-12-30,89.68,5398.84,-9137.215549,51.34,48.22
2020-12-31,89.93,5387.3,-9121.787953,51.8,48.27
2021-01-04,89.87,5363.69,-9062.752911,51.09,47.28
2021-01-05,89.44,5358.52,-9043.287383,53.6,49.66
2021-01-06,89.53,5352.93,-9016.161022,54.3,50.38
2021-01-07,89.83,5368.66,-8991.782551,54.38,50.84
2021-01-08,90.1,5392.7,-8974.728768,55.99,52.6
2021-01-11,90.47,5416.74,-8972.792239,55.66,52.03
2021-01-12,90.09,5408.8,-8950.615097,56.58,53.3
2021-01-13,90.36,5409.19,-8784.419294,56.06,52.69
2021-01-14,90.24,5387.89,-8589.957424,56.42,53.73
2021-01-15,90.77,5382.23,-8540.580438,55.1,52.01
2021-01-18,90.77,5376.57,-8454.823702,54.75,52.3
2021-01-19,90.5,5372.79,-8450.952199,55.9,53.12
2021-01-20,90.47,5351.15,-8414.767904,56.08,52.89
2021-01-21,90.13,5350.74,-8433.009041,56.1,52.95
2021-01-22,90.24,5345.21,-8444.432566,55.41,51.92
2021-01-25,90.39,5339.68,-8329.917016,55.88,52.8
2021-01-26,90.17,5334.39,-8356.387528,55.91,52.72
2021-01-27,90.65,5351.46,-8325.777266,55.81,52.36
2021-01-28,90.45,5346.93,-8409.948056,55.53,52.17
2021-01-29,90.58,5302.38,-8507.877191,55.88,52.1
2021-02-01,90.98,5257.83,-8580.645594,56.35,53.55
2021-02-02,91.2,5270.38,-8597.144861,57.46,54.91
2021-02-03,91.17,5234.17,-8507.235598,58.46,55.86
2021-02-04,91.53,5228.92,-8421.273874,58.84,56.49
2021-02-05,91.04,5262.865,-8438.959024,59.34,57.04
2021-02-08,90.93,5296.81,-8422.203638,60.56,58.02
2021-02-09,90.44,5324.08,-8402.951535,61.09,58.37
2021-02-10,90.37,5313.74,-8185.730196,61.47,58.3
2021-02-11,90.42,5333.94,-8143.161044,61.14,57.94
2021-02-12,90.48,5342.565,-8052.394398,62.43,59.68
2021-02-15,90.37,5351.19,-8064.291752,63.3,60.08
2021-02-16,90.51,5382.26,-7985.124702,63.35,59.97
2021-02-17,90.95,5364.93,-7958.237459,64.34,61.77
2021-02-18,90.59,5369.51,-7900.897306,63.93,59.7
2021-02-19,90.36,5364.365,-7968.880796,62.91,59.02
2021-02-22,90.01,5359.22,-8016.609683,65.24,61.56
2021-02-23,90.17,5371.47,-8109.086852,65.37,61.2
2021-02-24,90.18,5342.98,-8097.300182,67.04,63.52
2021-02-25,90.13,5354.14,-8105.650174,66.88,63.39
2021-02-26,90.88,5346.96,-8112.996885,66.13,61.56
2021-03-01,91.04,5339.78,-7928.807103,63.69,60.23
2021-03-02,90.78,5342.11,-7966.996767,62.7,59.39
2021-03-03,90.95,5422.4,-7960.815153,64.07,60.7
2021-03-04,91.63,5437.56,-7888.811339,66.74,64.19
2021-03-05,91.98,5484.745,-7862.383828,69.36,66.23
2021-03-08,92.31,5531.93,-7837.605851,68.24,64.86
2021-03-09,91.96,5511.55,-7792.463361,67.52,63.92
2021-03-10,91.82,5519.16,-7959.839564,67.9,64.64
2021-03-11,91.42,5530.71,-7662.869076,69.63,65.89
2021-03-12,91.68,5524.81,-7642.964204,69.22,65.54
2021-03-15,91.83,5518.91,-7559.84284,68.88,65.3
2021-03-16,91.86,5536.03,-7492.313421,68.39,64.88
2021-03-17,91.44,5510.07,-7469.849775,68.0,64.58
2021-03-18,91.86,5459.14,-7444.140336,63.28,59.76
2021-03-19,91.92,5488.49,-7393.648324,64.53,61.46
2021-03-22,91.74,5517.84,-7456.797393,64.62,61.27
2021-03-23,92.34,5457.31,-7509.207168,60.79,57.53
2021-03-24,92.53,5430.37,-7412.079181,64.41,60.59
2021-03-25,92.53,5421.66,-7465.883434,61.95,58.74
2021-03-26,92.77,5447.645,-7414.117065,64.57,60.71
2021-03-29,92.94,5473.63,-7407.127842,64.98,62.09
2021-03-30,93.3,5455.91,-7340.0272,64.14,60.38
2021-03-31,93.23,5591.32,-7305.323887,63.54,59.55
2021-04-01,92.93,5523.82,-7288.124587,64.86,61.25
